胡人吹笛戍楼间，楼上萧条海月闲。  ──高适《和王七玉门关听吹笛 / 塞上闻笛》
儿童散学归来早，忙趁东风放纸鸢。  ──高鼎《村居》
恨身翻不作车尘，万里得随君。  ──欧阳炯《巫山一段云·春去秋来也》
云收雨过波添，楼高水冷瓜甜，绿树阴垂画檐。  ──白朴《天净沙·夏》
百战沙场碎铁衣，城南已合数重围。  ──李白《从军行》
鹊桥波里出，龙车霄外飞。  ──任希古《和长孙秘监七夕》
会当凌绝顶，一览众山小。  ──杜甫《望岳》
顽老情怀，都无欢事，良宵爱幽独。  ──吴文英《一寸金·秋感》
年年春日异乡悲，杜曲黄莺可得知。  ──韦庄《江外思乡》
黄河水，水阔无边深无底，其来不知几千里。  ──贡泰父《黄河行》
群芳过后西湖好，狼籍残红。  ──欧阳修《采桑子·群芳过后西湖好》
灯火纸窗修竹里，读书声。  ──陈继儒《浣溪沙·初夏夜饮归》
松下茅亭五月凉，汀沙云树晚苍苍。  ──戴叔伦《题稚川山水》
燕支长寒雪作花，蛾眉憔悴没胡沙。  ──李白《王昭君二首》
霰淅沥而先集，雪粉糅而遂多。  ──谢惠连《雪赋》
长记曾携手处，千树压、西湖寒碧。  ──姜夔《暗香·旧时月色》
中山人予之猫，猫善捕鼠及鸡。  ──刘基《乞猫》
对菊难逢元亮酒，登楼愧乏仲宣才。  ──秋瑾《九日感赋》
天长雁影稀，月落山容瘦，冷清清暮秋时候。  ──关汉卿《沉醉东风·重九》
偶应非熊兆，尊为帝者师。  ──刘基《题太公钓渭图》
峰峦如聚，波涛如怒，山河表里潼关路。  ──张养浩《山坡羊·潼关怀古》
人家见生男女好，不知男女催人老。  ──王建《短歌行》
芙蓉金菊斗馨香。天气欲重阳。  ──晏殊《诉衷情·芙蓉金菊斗馨香》
归装渐理君知否？笑指庐山古涧藤。  ──陆游《自咏示客》
万里秋光客兴赊，同人九日惜年华。  ──沈辂《九日登高台寺》
中秋佳月最端圆。老痴顽。见多番。  ──陈著《江城子·中秋早雨晚晴》
夕阳牛背无人卧，带得寒鸦两两归。  ──张舜民《村居·水绕陂田竹绕篱》
柳叶随歌皱，梨花与泪倾。  ──黄庭坚《南歌子·槐绿低窗暗》
香炉初上日，瀑水喷成虹。  ──孟浩然《彭蠡湖中望庐山》
地下千年骨，谁为辅佐臣。  ──戎昱《咏史 / 和蕃》
霜殒芦花泪湿衣，白头无复倚柴扉。  ──与恭《思母》
艰难苦恨繁霜鬓，潦倒新停浊酒杯。  ──杜甫《登高》
不负东篱约，携尊过草堂。  ──妙信《九日酬诸子》
望阙云遮眼，思乡雨滴心。  ──白居易《阴雨》
轻汗微微透碧纨，明朝端午浴芳兰。  ──苏轼《浣溪沙·端午》
长恨此身非我有，何时忘却营营。  ──苏轼《临江仙·夜饮东坡醒复醉》
民感桑林雨，云施李靖龙。  ──赵汝愚《雨后送李将军还祠偕同寅饮一杯亭》
君自故乡来，应知故乡事。  ──王维《杂诗三首·其二》
梅花大庾岭头发，柳絮章台街里飞。  ──李商隐《对雪二首》
林暗草惊风，将军夜引弓。  ──卢纶《和张仆射塞下曲·其二》
父兮生我，母兮鞠我。  ──佚名《蓼莪》
江南春尽离肠断，苹满汀洲人未归。  ──寇准《江南春·波渺渺》
远上寒山石径斜，白云生处有人家。  ──杜牧《山行》
瀚海百重波，阴山千里雪。  ──李世民《饮马长城窟行》
多少天涯未归客，尽借篱落看秋风。  ──唐寅《菊花》
尽无言、闲品秦筝，泪满参差雁。  ──吕渭老《薄幸·青楼春晚》
草满池塘水满陂，山衔落日浸寒漪。  ──雷震《村晚》
佳人亦何念，凄断阳关曲。  ──苏轼《送顿起》
留恋海棠颜色、过清明。  ──张辑《南歌子·柳户朝云湿》
日照香炉生紫烟，遥看瀑布挂前川。  ──李白《望庐山瀑布》
春风对青冢，白日落梁州。  ──张乔《书边事》
范增一去无谋主，韩信原来是逐臣。  ──严遂成《乌江项王庙》
朝真暮伪何人辨，古往今来底事无。  ──白居易《放言五首·其一》
马穿山径菊初黄，信马悠悠野兴长。  ──王禹偁《村行·马穿山径菊初黄》
柳外轻雷池上雨，雨声滴碎荷声。小楼西角断虹明。  ──欧阳修《临江仙·柳外轻雷池上雨》
六朝文物草连空，天淡云闲今古同。  ──杜牧《题宣州开元寺水阁阁下宛溪夹溪居人》
野蔬充膳甘长藿，落叶添薪仰古槐。  ──元稹《遣悲怀三首·其一》
去日儿童皆长大，昔年亲友半凋零。  ──窦叔向《夏夜宿表兄话旧》
君歌杨叛儿，妾劝新丰酒。  ──李白《杨叛儿》
令公桃李满天下，何用堂前更种花。  ──白居易《奉和令公绿野堂种花》
是无猫邪，是不会蓄猫也。  ──乐钧《世无良猫》
今年欢笑复明年，秋月春风等闲度。  ──白居易《琵琶行 / 琵琶引》
砌下落梅如雪乱，拂了一身还满。  ──李煜《清平乐·别来春半》
明年此会知谁健？醉把茱萸仔细看。  ──杜甫《九日蓝田崔氏庄》
想牧之、千载尚神游，空山冷。  ──吴潜《满江红·齐山绣春台》
日照香炉生紫烟，遥看瀑布挂前川。  ──李白《望庐山瀑布》
卧龙跃马终黄土，人事音书漫寂寥。  ──杜甫《阁夜》
去年今日关山路，细雨梅花正断魂。  ──苏轼《正月二十日往岐亭郡人潘古郭三人送余于女王城东禅庄院》
长江春水绿堪染，莲叶出水大如钱。  ──张籍《春别曲》
登高望蓬流，想象金银台。  ──李白《游泰山六首》
握手一长叹，泪为生别滋。  ──佚名《留别妻》
令公桃李满天下，何用堂前更种花。  ──白居易《奉和令公绿野堂种花》
江流天地外，山色有无中。  ──王维《汉江临泛 / 汉江临眺》
莫辞盏酒十分劝，只恐风花一片飞。  ──程颢《郊行即事》
去来江口守空船，绕船月明江水寒。  ──白居易《琵琶行 / 琵琶引》
怎不思量，除梦里、有时曾去。  ──赵佶《燕山亭·北行见杏花》
青梅如豆柳如眉，日长蝴蝶飞。  ──欧阳修《阮郎归·南园春半踏青时》
羡青山有思，白鹤忘机。  ──汤恢《八声甘州·摘青梅荐酒》
报答春光知有处，应须美酒送生涯。  ──杜甫《江畔独步寻花七绝句》
浮云终日行，游子久不至。  ──杜甫《梦李白二首·其二》
西湖春色归，春水绿於染。  ──欧阳修《春日西湖寄谢法曹韵》
三月休听夜雨，如今不是催花。  ──张炎《清平乐·采芳人杳》
登临送目，正故国晚秋，天气初肃。  ──王安石《桂枝香·登临送目》
深林人不知，明月来相照。  ──王维《竹里馆》
有鸟鸷立，羽翼张。  ──柳宗元《唐铙歌鼓吹曲十二首·其四》
盘心清露如铅水，又一夜、西风吹折。  ──张炎《疏影·咏荷叶》
客行野田间，比屋皆闭户。  ──姚合《庄居野行》
我也不登天子船，我也不上长安眠。  ──唐寅《把酒对月歌》
四海十年兵不解，胡尘直到江城。  ──陈克《临江仙·四海十年兵不解》
千门开锁万灯明，正月中旬动地京。  ──张祜《正月十五夜灯》
千载休谈南渡错，当时自怕中原复。  ──文征明《满江红·拂拭残碑》
小时不识月，呼作白玉盘。  ──李白《古朗月行》
时霎清明，载花不过西园路。  ──吴文英《点绛唇·时霎清明》
辕门菊酒生豪兴，雁塞风云惬壮游。  ──王琼《九日登花马池城》
老柘叶黄如嫩树，寒樱枝白是狂花。  ──白居易《早冬》
相思只在：丁香枝上，豆蔻梢头。  ──王雱《眼儿媚·杨柳丝丝弄轻柔》
昼出耘田夜绩麻，村庄儿女各当家。  ──范成大《夏日田园杂兴·其七》
思尔为雏日，高飞背母时。  ──白居易《燕诗示刘叟》
中山人予之猫，猫善捕鼠及鸡。  ──刘基《乞猫》
楼船夜雪瓜洲渡，铁马秋风大散关。  ──陆游《书愤五首·其一》
一骑红尘妃子笑，无人知是荔枝来。  ──杜牧《过华清宫绝句三首》
过眼年华，动人幽意，相逢几番春换。  ──王沂孙《法曲献仙音·聚景亭梅次草窗韵》
是无猫邪，是不会蓄猫也。  ──乐钧《世无良猫》
路漫漫其修远兮，吾将上下而求索。  ──屈原《离骚》
杏花时节雨纷纷。山绕孤村。水绕孤村。  ──刘仙伦《一剪梅·唱到阳关第四声》
一杯酒，问何似，身后名？  ──辛弃疾《水调歌头·壬子三山被召陈端仁给事饮饯席上作》
剧辛乐毅感恩分，输肝剖胆效英才。  ──李白《行路难三首》
窗前竹叶，凛凛狂风折。  ──张淑芳《满路花·冬》
空床卧听南窗雨，谁复挑灯夜补衣。  ──贺铸《半死桐·重过阊门万事非》
不效艾符趋习俗，但祈蒲酒话升平。  ──殷尧藩《端午日》
投我以桃，报之以李。  ──佚名《抑》
一生傲岸苦不谐，恩疏媒劳志多乖。  ──李白《答王十二寒夜独酌有怀》
东南第一名州，西湖自古多佳丽。  ──陈德武《水龙吟·西湖怀古》
朝落暮开空自许。竟无人解知心苦。  ──晏几道《蝶恋花·笑艳秋莲生绿浦》
绿杨带雨垂垂重。五色新丝缠角粽。  ──欧阳修《渔家傲·五月榴花妖艳烘》
野店桃花红粉姿，陌头杨柳绿烟丝。  ──赵孟頫《东城》
牧童骑黄牛，歌声振林樾。  ──袁枚《所见》
良辰当五日，偕老祝千年。  ──权德舆《端午日礼部宿斋有衣服彩结之贶以诗还答》
清江一曲柳千条，二十年前旧板桥。  ──刘禹锡《杨柳枝 / 柳枝词》
宫女如花满春殿，只今惟有鹧鸪飞。  ──李白《越中览古》
孤灯不明思欲绝，卷帷望月空长叹。  ──李白《长相思·其一》
青梅如豆柳如眉，日长蝴蝶飞。  ──欧阳修《阮郎归·南园春半踏青时》
今日清明节，园林胜事偏。  ──贾岛《清明日园林寄友人》
九衢雪小，千门月淡，元宵灯近。  ──晁端礼《水龙吟·咏月》
杨柳东风树，青青夹御河。  ──王之涣《送别》
金带连环束战袍，马头冲雪度临洮。  ──马戴《出塞词》
桂花浮玉，正月满天街，夜凉如洗。  ──文征明《念奴娇·中秋对月》
纸上得来终觉浅，绝知此事要躬行。  ──陆游《冬夜读书示子聿》
颠狂柳絮随风去，轻薄桃花逐水流。  ──杜甫《绝句漫兴九首·其五》
纤云弄巧，飞星传恨，银汉迢迢暗度。  ──秦观《鹊桥仙·纤云弄巧》
玉皇开碧落，银界失黄昏。  ──毛滂《临江仙·都城元夕》
因依老宿发心初，半学修心半读书。  ──王建《寄旧山僧》
江雨霏霏江草齐，六朝如梦鸟空啼。  ──韦庄《台城》
黄河万里触山动，盘涡毂转秦地雷。  ──李白《西岳云台歌送丹丘子》
千锤万凿出深山，烈火焚烧若等闲。  ──于谦《石灰吟》
河畔青芜堤上柳，为问新愁，何事年年有？  ──冯延巳《鹊踏枝·谁道闲情抛弃久》
床空委清尘，室虚来悲风。  ──潘安《悼亡诗三首》
柳外轻雷池上雨，雨声滴碎荷声。小楼西角断虹明。  ──欧阳修《临江仙·柳外轻雷池上雨》
记取西湖西畔，正暮山好处，空翠烟霏。  ──苏轼《八声甘州·寄参寥子》
竹柏皆冻死，况彼无衣民。  ──白居易《村居苦寒》
草色青青柳色黄，桃花历乱李花香。  ──贾至《春思二首·其一》
门外子规啼未休，山村落日梦悠悠。  ──陈与义《送人归京师》
穿天透地不辞劳，到底方知出处高。  ──冯云山《咏瀑布》
他年我若为青帝，报与桃花一处开。  ──黄巢《题菊花》
四月清和雨乍晴，南山当户转分明。  ──司马光《客中初夏》
会当凌绝顶，一览众山小。  ──杜甫《望岳》
二十四桥明月夜，玉人何处教吹箫？  ──杜牧《寄扬州韩绰判官》
百草千花寒食路，香车系在谁家树。  ──冯延巳《鹊踏枝·几日行云何处去》
送客自伤身易老，不知何处待先生。  ──刘沧《赠道者》
只言啼鸟堪求侣，无那春风欲送行。  ──高适《夜别韦司士》
六朝文物草连空，天淡云闲今古同。  ──杜牧《题宣州开元寺水阁阁下宛溪夹溪居人》
一春略无十日晴，处处浮云将雨行。  ──汪藻《春日·一春略无十日晴》
出师未捷身先死，长使英雄泪满襟。  ──杜甫《蜀相》
燕子欲归时节，高楼昨夜西风。  ──晏殊《破阵子·燕子欲归时节》
洛阳城里春光好，洛阳才子他乡老。  ──韦庄《菩萨蛮》
被酒莫惊春睡重，赌书消得泼茶香，当时只道是寻常。  ──纳兰性德《浣溪沙·谁念西风独自凉》
柳下系舟犹未稳，能几日、又中秋。  ──刘过《唐多令·芦叶满汀洲》
国亡身殒今何有，只留离骚在世间。  ──张耒《和端午》
离别家乡岁月多，近来人事半消磨。  ──贺知章《回乡偶书二首》
江头未是风波恶，别有人间行路难！  ──辛弃疾《鹧鸪天·送人》
夕阳牛背无人卧，带得寒鸦两两归。  ──张舜民《村居·水绕陂田竹绕篱》
酒困路长惟欲睡，日高人渴漫思茶。  ──苏轼《浣溪沙·簌簌衣巾落枣花》
长江千里，烟淡水云阔。  ──李纲《六么令·次韵和贺方回金陵怀古鄱阳席上作》
鼙鼓动时雷隐隐，兽头凌处雪微微。  ──卢肇《竞渡诗 / 及第后江宁观竞渡寄袁州剌史成应元》
酒盏旋将荷叶当。莲舟荡。时时盏里生红浪。  ──欧阳修《渔家傲·花底忽闻敲两桨》
万条千缕绿相迎。舞烟眠雨过清明。  ──晏几道《浣溪沙·二月和风到碧城》
曾经沧海难为水，除却巫山不是云。  ──元稹《离思五首·其四》
登高壮观天地间，大江茫茫去不还。  ──李白《庐山谣寄卢侍御虚舟》
柳色参差掩画楼，晓莺啼送满宫愁。  ──司马扎《宫怨 / 闺怨》
秋光一片，问苍苍桂影，其中何物？  ──赵秉文《大江东去·用东坡先生韵》
军歌应唱大刀环，誓灭胡奴出玉关。  ──徐锡麟《出塞》
尚怜终南山，回首清渭滨。  ──杜甫《奉赠韦左丞丈二十二韵》
夜夜相思更漏残，伤心明月凭阑干，想君思我锦衾寒。  ──韦庄《浣溪沙·夜夜相思更漏残》
寻常百种花齐发，偏摘梨花与白人。  ──元稹《离思五首》
落花水香茅舍晚，断桥头卖鱼人散。  ──马致远《寿阳曲·远浦帆归》
窗前竹叶，凛凛狂风折。  ──张淑芳《满路花·冬》
对兹佳品酬佳节，桂拂清风菊带霜。  ──曹雪芹《螃蟹咏》
望千门如昼，嬉笑游冶。  ──周邦彦《解语花·上元》
二秋叶神媛，七夕望仙妃。  ──任希古《和长孙秘监七夕》
惟有今宵，皓彩皆同普。  ──郭应祥《醉落魄·丙寅中秋》
雪虐风饕愈凛然，花中气节最高坚。  ──陆游《落梅》
一年将尽夜，万里未归人。  ──戴叔伦《除夜宿石头驿》
西登香炉峰，南见瀑布水。  ──李白《望庐山瀑布水二首》
是无猫邪，是不会蓄猫也。  ──乐钧《世无良猫》
七夕年年信不违，银河清浅白云微，蟾光鹊影伯劳飞。  ──毛文锡《浣溪沙·七夕年年信不违》
揉蓝衫子杏黄裙，独倚玉阑无语点檀唇。  ──秦观《南歌子·香墨弯弯画》
壮岁从戎，曾是气吞残虏。  ──陆游《谢池春·壮岁从戎》
闲坐悲君亦自悲，百年多是几多时。  ──元稹《遣悲怀三首·其三》
残柳宫前空露叶，夕阳川上浩烟波。  ──刘沧《经炀帝行宫》
相呼相应湘江阔，苦竹丛深日向西。  ──郑谷《鹧鸪》
记得去年今夕，酾酒溪亭，淡月云来去。  ──文征明《念奴娇·中秋对月》
欲将轻骑逐，大雪满弓刀。  ──卢纶《和张仆射塞下曲·其三》
听元宵，往岁喧哗，歌也千家，舞也千家。  ──王磐《古蟾宫·元宵》
秦时明月汉时关，万里长征人未还。  ──王昌龄《出塞二首·其一》
香炉瀑布遥相望，回崖沓嶂凌苍苍。  ──李白《庐山谣寄卢侍御虚舟》
雨荒深院菊，霜倒半池莲。  ──杜甫《宿赞公房》
湘西一杯酒，渺渺红叶换。  ──赵蕃《次韵酬吴德夫去秋送行之作》
红叶黄花秋意晚，千里念行客。  ──晏几道《思远人·红叶黄花秋意晚》
柳条折尽花飞尽，借问行人归不归？  ──佚名《送别诗》
行到水穷处，坐看云起时。  ──王维《终南别业 / 初至山中 / 入山寄城中故人》
雷雨窈冥而未半，皦日笼光於绮寮。  ──左思《三都赋》
日照香炉生紫烟，遥看瀑布挂前川。  ──李白《望庐山瀑布》
十五彩衣年，承欢慈母前。  ──孟浩然《送张参明经举兼向泾州觐省》
旧时王谢、堂前燕子，飞向谁家。  ──吴激《人月圆·南朝千古伤心事》
岭南能有几多花，寒食临之扫春迹。  ──郑刚中《寒食》
城边有古树，日夕连秋声。  ──李白《沙丘城下寄杜甫》
人生自是有情痴，此恨不关风与月。  ──欧阳修《玉楼春·尊前拟把归期说》
天朗气清，惠风和畅  ──王羲之《兰亭集序 / 兰亭序》
美人卷珠帘，深坐颦蛾眉。  ──李白《怨情》
花明玉关雪，叶暖金窗烟。  ──李白《折杨柳》
云拼欲下星斗动，天乐一声肌骨寒。  ──刘禹锡《八月十五夜桃源玩月》
读书破万卷，下笔如有神。  ──杜甫《奉赠韦左丞丈二十二韵》
开花必早落，桃李不如松。  ──李白《箜篌谣》
满园花菊郁金黄，中有孤丛色似霜。  ──白居易《重阳席上赋白菊》
高情已逐晓云空。不与梨花同梦。  ──苏轼《西江月·梅花》
春蚕到死丝方尽，蜡炬成灰泪始干。  ──李商隐《无题·相见时难别亦难》
二十四桥明月夜，玉人何处教吹箫？  ──杜牧《寄扬州韩绰判官》
月到东南秋正半。双阙中间，浩荡流银汉。  ──王国维《蝶恋花·月到东南秋正半》
若耶溪傍采莲女，笑隔荷花共人语。  ──李白《采莲曲》
虚空落泉千仞直，雷奔入江不暂息。  ──徐凝《庐山瀑布》
书剑时将晚，丘园日已暮。  ──孟浩然《田园作》
柳色参差掩画楼，晓莺啼送满宫愁。  ──司马扎《宫怨 / 闺怨》
风吹柳花满店香，吴姬压酒唤客尝。  ──李白《金陵酒肆留别》
守节自誓，亲诲之学。  ──欧阳修《画地学书》
千门万户曈曈日，总把新桃换旧符。  ──王安石《元日》
黑云翻墨未遮山，白雨跳珠乱入船。  ──苏轼《六月二十七日望湖楼醉书》
离情被横笛，吹过乱山东。  ──王安石《江上》
人有悲欢离合，月有阴晴圆缺，此事古难全。  ──苏轼《水调歌头·丙辰中秋》
蓼岸荻花中，隐映竹篱茅舍。  ──张昪《离亭燕·一带江山如画》
青苔满阶砌，白鸟故迟留。  ──杜牧《题扬州禅智寺》
去年上巳洛桥边，今年寒食庐山曲。  ──宋之问《寒食江州满塘驿》
常记溪亭日暮，沉醉不知归路。  ──李清照《如梦令·常记溪亭日暮》
手捻香笺忆小莲。欲将遗恨倩谁传。  ──晏几道《鹧鸪天·手捻香笺忆小莲》
深秋绝塞谁相忆，木叶萧萧。  ──纳兰性德《采桑子·九日》
羌笛何须怨杨柳，春风不度玉门关。  ──王之涣《凉州词二首·其一》
岁岁金河复玉关，朝朝马策与刀环。  ──柳中庸《征人怨 / 征怨》
无边落木萧萧下，不尽长江滚滚来。  ──杜甫《登高》
岱宗夫如何？齐鲁青未了。  ──杜甫《望岳》
中心愿，平虏保民安国。  ──宋江《满江红·喜遇重阳》
年少万兜鍪，坐断东南战未休。  ──辛弃疾《南乡子·登京口北固亭有怀》
千磨万击还坚劲，任尔东西南北风。  ──郑燮《竹石》
商女不知亡国恨，隔江犹唱后庭花。  ──杜牧《泊秦淮》
秋菊有佳色，裛露掇其英。  ──陶渊明《饮酒·其四》
虽然不如延年妹，亦是当时绝世人。  ──李白《中山孺子妾歌》
机中锦字论长恨，楼上花枝笑独眠。  ──皇甫冉《春思》
位卑未敢忘忧国，事定犹须待阖棺。  ──陆游《病起书怀》
朝辞白帝彩云间，千里江陵一日还。  ──李白《早发白帝城 / 白帝下江陵》
粉堕百花洲，香残燕子楼。  ──曹雪芹《唐多令·柳絮》
燕燕飞来，问春何在，唯有池塘自碧。  ──姜夔《淡黄柳·空城晓角》
迟迟钟鼓初长夜，耿耿星河欲曙天。  ──白居易《长恨歌》
解鞍欹枕绿杨桥，杜宇一声春晓。  ──苏轼《西江月·顷在黄州》
漠漠萧萧，香冻梨花雨。  ──吴大有《点绛唇·送李琴泉》
尚怜终南山，回首清渭滨。  ──杜甫《奉赠韦左丞丈二十二韵》
休对故人思故国，且将新火试新茶。诗酒趁年华。  ──苏轼《望江南·超然台作》
碧艾香蒲处处忙。谁家儿共女，庆端阳。  ──舒頔《小重山·端午》
日照新妆水底明，风飘香袂空中举。  ──李白《采莲曲》
命随年欲尽，身与世俱忘；  ──文天祥《除夜》
山从人面起，云傍马头生。  ──李白《送友人入蜀》
蕃甲锁蛇鳞，马嘶青冢白。  ──李贺《塞下曲》
凤凰台上凤凰游，凤去台空江自流。  ──李白《登金陵凤凰台》
碧芜千里思悠悠，惟有霎时凉梦、到南州。  ──李廌《虞美人·玉阑干外清江浦》
小桃无主自开花，烟草茫茫带晓鸦。  ──戴复古《淮村兵后》
青春须早为，岂能长少年。  ──孟郊《劝学》
霸图今已矣，驱马复归来。  ──陈子昂《燕昭王》
陌上风光浓处。第一寒梅先吐。  ──李弥逊《十样花·陌上风光浓处》
渐老多忧百事忙，天寒日短更心伤。  ──李觏《秋晚悲怀》
白日放歌须纵酒，青春作伴好还乡。  ──杜甫《闻官军收河南河北》
黄菊枝头生晓寒。人生莫放酒杯干。  ──黄庭坚《鹧鸪天·坐中有眉山隐客史应之和前韵》
心似双丝网，中有千千结。  ──张先《千秋岁·数声鶗鴂》
万条千缕绿相迎。舞烟眠雨过清明。  ──晏几道《浣溪沙·二月和风到碧城》
断虹霁雨，净秋空，山染修眉新绿。  ──黄庭坚《念奴娇·断虹霁雨》
井灶有遗处，桑竹残朽株。  ──陶渊明《归园田居·其四》
断虹霁雨，净秋空，山染修眉新绿。  ──黄庭坚《念奴娇·断虹霁雨》
媪引浓妆女，儿扶烂醉翁。  ──范成大《寒食郊行书事》
空门寂寞汝思家，礼别云房下九华。  ──金地藏《送童子下山》
不知细叶谁裁出，二月春风似剪刀。  ──贺知章《咏柳 / 柳枝词》
苟利国家生死以，岂因祸福避趋之！  ──林则徐《赴戍登程口占示家人·其二》
相携及田家，童稚开荆扉。  ──李白《下终南山过斛斯山人宿置酒》
哀哀父母，生我劳瘁。  ──佚名《蓼莪》
江上春山远，山下暮云长。  ──葛长庚《水调歌头·江上春山远》
琉璃钟，琥珀浓，小槽酒滴真珠红。  ──李贺《将进酒》
云中谁寄锦书来，雁字回时，月满西楼。  ──李清照《一剪梅·红藕香残玉簟秋》
淮南秋雨夜，高斋闻雁来。  ──韦应物《闻雁》
长江巨浪征人泪，一夜西风共白头。  ──宋琬《江上阻风》
纸屏石枕竹方床，手倦抛书午梦长。  ──蔡确《夏日登车盖亭》
重唱梅边新度曲，催发寒梢冻蕊。  ──吴文英《金缕歌·陪履斋先生沧浪看梅》
故人不可见，新知万里外。  ──文天祥《端午即事》
胡马嘶风，汉旗翻雪，彤云又吐，一竿残照。  ──时彦《青门饮·寄宠人》
烟水茫茫，千里斜阳暮。山无数。乱红如雨。  ──秦观《点绛唇·桃源》
飞流直下三千尺，疑是银河落九天。  ──李白《望庐山瀑布》
松竹含新秋，轩窗有余清。  ──崔元翰《奉和圣制中元日题奉敬寺》
异乡物态与人殊，惟有东风旧相识。  ──欧阳修《春日西湖寄谢法曹韵》
中山人予之猫，猫善捕鼠及鸡。  ──刘基《乞猫》
春风又绿江南岸，明月何时照我还？  ──王安石《泊船瓜洲》
淡淡梅花香欲染，丝丝柳带露初干。  ──曹雪芹《香菱咏月·其二》
柳色参差掩画楼，晓莺啼送满宫愁。  ──司马扎《宫怨 / 闺怨》
九衢雪小，千门月淡，元宵灯近。  ──晁端礼《水龙吟·咏月》
为谁醉倒为谁醒，到今犹恨轻离别。  ──吕本中《踏莎行·雪似梅花》
细数十年事，十处过中秋。  ──范成大《水调歌头·细数十年事》
范增一去无谋主，韩信原来是逐臣。  ──严遂成《乌江项王庙》
落红不是无情物，化作春泥更护花。  ──龚自珍《己亥杂诗·其五》
携手藕花湖上路。一霎黄梅细雨。  ──朱淑真《清平乐·夏日游湖》
风吹柳花满店香，吴姬压酒唤客尝。  ──李白《金陵酒肆留别》
双星良夜，耕慵织懒，应被群仙相妒。  ──范成大《鹊桥仙·七夕》
登高望蓬流，想象金银台。  ──李白《游泰山六首》
芙蓉老秋霜，团扇羞网尘。  ──李白《中山孺子妾歌》
江娥啼竹素女愁，李凭中国弹箜篌。  ──李贺《李凭箜篌引》
尘世难逢开口笑，菊花须插满头归。  ──杜牧《九日齐山登高》
昨梦西湖，老扁舟身世。  ──吴文英《拜星月慢·林钟羽姜石帚以盆莲数十置中庭宴客其中》
遥怜故园菊，应傍战场开。  ──岑参《行军九日思长安故园》
铁衣霜露重，战马岁年深。  ──戎昱《塞下曲·其六》
风雨如晦，鸡鸣不已。  ──佚名《风雨》
沉舟侧畔千帆过，病树前头万木春。  ──刘禹锡《酬乐天扬州初逢席上见赠》
岱宗夫如何？齐鲁青未了。  ──杜甫《望岳》
棘枝风哭酸，桐叶霜颜高。  ──孟郊《秋怀十五首》
家山何在，雪后园林，水边楼阁。  ──辛弃疾《瑞鹤仙·赋梅》
更无花态度，全有雪精神。  ──辛弃疾《临江仙·探梅》
归装渐理君知否？笑指庐山古涧藤。  ──陆游《自咏示客》
迢递嵩高下，归来且闭关。  ──王维《归嵩山作》
几度东风吹世换，千年往事随潮去。  ──戴复古《满江红·赤壁怀古》
断虹霁雨，净秋空，山染修眉新绿。  ──黄庭坚《念奴娇·断虹霁雨》
归鸿声断残云碧。背窗雪落炉烟直。  ──李清照《菩萨蛮·归鸿声断残云碧》
一春鱼雁无消息，则见双燕斗衔泥。  ──关汉卿《大德歌·春》
落红不是无情物，化作春泥更护花。  ──龚自珍《己亥杂诗·其五》
竹马踉蹡冲淖去，纸鸢跋扈挟风鸣。  ──陆游《观村童戏溪上》
自闻颖师弹，起坐在一旁。  ──韩愈《听颖师弹琴》
耕夫召募爱楼船，春草青青万项田；  ──张继《闾门即事》
一声梧叶一声秋，一点芭蕉一点愁，三更归梦三更后。  ──徐再思《水仙子·夜雨》
片云天共远，永夜月同孤。  ──杜甫《江汉》
老去逢春如病酒，唯有，茶瓯香篆小帘栊。  ──辛弃疾《定风波·暮春漫兴》
孤村落日残霞，轻烟老树寒鸦，一点飞鸿影下。  ──白朴《天净沙·秋》
天门中断楚江开，碧水东流至此回。  ──李白《望天门山》
夕阳牛背无人卧，带得寒鸦两两归。  ──张舜民《村居·水绕陂田竹绕篱》
谁忍窥河汉，迢迢问斗牛。  ──孟浩然《他乡七夕》
清江一曲柳千条，二十年前旧板桥。  ──刘禹锡《杨柳枝 / 柳枝词》
方惭不耕者，禄食出闾里。  ──韦应物《观田家》
尚怜终南山，回首清渭滨。  ──杜甫《奉赠韦左丞丈二十二韵》
随风潜入夜，润物细无声。  ──杜甫《春夜喜雨》
世人结交须黄金，黄金不多交不深。  ──张谓《题长安壁主人》
中秋月。月到中秋偏皎洁。  ──徐有贞《中秋月·中秋月》
傍枯林古道，长河饮马，此意悠悠。  ──张炎《八声甘州·记玉关踏雪事清游》
去年上巳洛桥边，今年寒食庐山曲。  ──宋之问《寒食江州满塘驿》
涧影见松竹，潭香闻芰荷。  ──孟浩然《夏日浮舟过陈大水亭 / 浮舟过滕逸人别业》
记当日、门掩梨花，翦灯深夜语。  ──史达祖《绮罗香·咏春雨》
乱云低薄暮，急雪舞回风。  ──杜甫《对雪》
天际疏星趁马，帘昼隙、冰弦三叠。  ──吴文英《暗香·送魏句滨宰吴县解组分韵得阖字》
摇落深知宋玉悲，风流儒雅亦吾师。  ──杜甫《咏怀古迹五首·其二》
歌舞尊前，繁华镜里，暗换青青发。  ──萨都剌《念奴娇·登石头城次东坡韵》
亭上秋风，记去年袅袅，曾到吾庐。  ──辛弃疾《汉宫春·会稽秋风亭观雨》
问弄雪飘枝，无双亭上，何日重游。  ──郑觉齐《扬州慢·琼花》
贞女贵徇夫，舍生亦如此。  ──孟郊《列女操 / 烈女操》
